project_name,k,best_solution_gwo_sammon,best_solution_gwo_kruskal,best_fitness_gwo_sammon,best_fitness_gwo_kruskal
PokemonUnity_PokemonUnity,1,"[0.52800623 0.59476405 0.04692871 0.28065094 0.07308993 0.42589999
 0.31402455 0.08185388 0.77576482 0.42484659 0.55364536 0.08735211
 0.6325109  0.13142027 0.51907179 0.33059103 0.52983707 0.02521746
 0.30340145 0.1391896  0.05759999 0.07169749 0.92235093 0.56724572
 0.0122909  0.62590207 0.44794491 0.83522624 0.06364307 0.99437925
 0.34650549 0.49609379 0.04836388 0.14752207 0.61019448 0.5114373
 0.28556448 0.70959571 0.79543295 0.24923259]","[0.27633172 0.16289859 0.09896509 0.50759539 0.68925449 0.15956243
 0.26839634 0.39615767 0.49492209 0.99137354 0.215802   0.32430952
 0.63097273 0.18312515 0.276432   0.04674431 0.40220327 0.18782016
 0.8373866  0.02937434 0.63166719 0.89947902 0.55031023 0.60253435
 0.51559043 0.13862549 0.49364388 0.59606352 0.27427017 0.28278641
 0.47870397 0.01780319 0.0730082  0.97005943 0.77015355 0.66795266
 0.14461914 0.77069429 0.19347217 0.1239693 ]",0.1951135236038006,0.18209917474522194
PokemonUnity_PokemonUnity,3,"[0.51054064 0.31778334 0.36106309 0.08178352 0.09004885 0.04772678
 0.45505004 0.26903841 1.         1.         0.         0.64005182
 0.1629874  0.7461812  0.08508726 0.38631554 0.27448134 0.9866127
 0.12036574 0.56876824 0.13209363 0.06577881 0.32001769 0.52621417
 0.44617914 0.27309489 0.01290163 0.23328095 0.0966449  1.
 0.15924374 0.26914826 0.83018259 0.55997039 0.26261875 0.19391646
 0.21060454 0.81574913 0.6766079  0.31179476]","[0.3731189  0.         0.2920383  0.23469107 0.63334952 0.72084858
 0.39430927 0.43557645 0.98474043 1.         0.01202189 0.56077191
 0.59142934 0.83536431 0.00219435 0.42963896 0.         0.35284716
 0.47380214 0.39721782 0.01506902 0.45368184 0.42902307 0.
 0.50701287 0.95764234 0.65008695 0.44834684 0.32830115 0.96026059
 0.22097725 0.04707413 0.35342141 0.         0.49768651 0.13006793
 0.04877123 0.28260678 0.03853819 0.62424099]",0.027907311903131546,0.02072456942945587
PokemonUnity_PokemonUnity,5,"[0.62780445 0.67127852 0.24182347 0.31262669 0.         0.24154665
 0.00716539 0.30432145 1.         1.         0.26369726 0.15140215
 0.76159605 0.5050877  0.31897733 0.46038119 0.39432226 0.09039358
 0.63496966 0.39465277 0.00295709 0.43986828 0.62823473 0.55252417
 0.4078558  0.42212211 0.11877321 0.77972183 1.         1.
 0.12778759 0.31792759 0.202341   0.1415699  0.56640651 0.22771195
 0.27345336 0.29838533 0.44920531 0.67126361]","[0.25075765 0.22678681 0.64325061 0.00648155 0.10847119 0.23047192
 0.31578012 0.53202074 0.17270267 0.97224033 0.04435354 0.17307861
 0.33701836 0.34792723 0.25500565 0.20235661 0.04140695 0.16804387
 0.09238139 0.16650901 0.30053162 0.72776962 0.23886298 0.53822783
 0.16119407 0.00521117 0.33189931 1.         1.         0.91379389
 0.30162643 0.12526355 0.65223328 0.11615291 0.15565676 0.14642449
 0.45427461 0.33927274 0.3155577  0.64281356]",0.0055355465870202455,0.009281265526891382
PokemonUnity_PokemonUnity,7,"[0.60083997 0.11612698 0.17278814 1.         0.30855342 0.38431285
 0.2223503  0.06717737 0.68278859 0.87779075 0.36548671 0.42611228
 0.32931176 0.04085358 0.39019025 0.11317017 0.36634983 0.34361452
 0.30294349 0.15123628 0.51248365 0.00647655 0.17608326 0.09647498
 0.24027537 0.06606211 0.21627768 1.         0.16788024 1.
 0.09178054 0.01804508 0.02788595 0.04882819 0.44583302 0.10605411
 1.         0.61371797 0.60522825 0.        ]","[0.45172525 0.28834352 0.21052481 0.30469953 0.39511603 0.05198886
 0.63669992 0.38371485 0.94596005 0.97067361 0.04043882 0.
 0.85638926 0.32728459 0.22668617 0.94144156 0.19632938 0.33298657
 0.60945465 0.51493552 0.46314659 0.98482774 0.32380454 0.2826753
 0.38594151 0.0694325  1.         0.01641035 0.86522987 1.
 0.34194297 0.49317208 0.1392943  0.09548557 0.72900996 0.
 0.37318425 0.18829923 0.44925293 0.02281371]",0.00631898812369614,0.009111244943195493
PokemonUnity_PokemonUnity,9,"[0.70256107 0.474895   0.14048014 0.46481769 0.53197396 0.97081731
 0.15532404 0.03876364 1.         0.98286654 0.71812598 0.72792317
 0.70792361 0.48467571 0.45596859 0.0831739  0.01070853 0.21944103
 0.75963396 0.51804843 0.36196843 0.85239692 0.47440319 0.20172986
 0.33430655 0.45042323 0.88445326 0.88292073 0.97856285 1.
 0.56081278 0.19127255 0.41720864 0.40392333 0.09763975 0.56035469
 0.94724513 0.22117749 0.46375646 0.02765302]","[0.15137702 0.60180102 0.58868195 0.72581881 0.14482878 0.03017375
 0.31438227 0.07777671 1.         1.         0.19605901 0.22915074
 0.40620421 0.01545429 0.06294004 0.72562616 0.26431339 0.50717815
 0.33281386 0.0734056  0.0997095  0.90676984 0.00640387 0.08751265
 0.08140472 0.18984332 0.88754808 0.11613699 0.87073188 1.
 0.15535924 0.29617237 0.25418204 0.47439245 0.6163291  0.00453058
 0.9452623  0.58582268 0.54895247 0.01401447]",0.0031087564055251884,0.002108690448449631
PokemonUnity_PokemonUnity,11,"[0.47693179 0.48954332 0.03476829 1.         0.03916435 1.
 0.18519277 0.26609792 0.70749596 1.         0.41108279 0.03321821
 0.52161437 0.3695883  0.40023919 0.29430423 0.06374349 0.16616512
 0.15314628 0.17817795 0.1513082  0.01449506 0.3393303  0.37393943
 0.24027889 0.36920164 0.23923045 0.98284418 1.         1.
 0.04646045 0.26988184 0.65749854 0.04058319 0.27905288 0.24403213
 0.57426555 0.30580131 0.19214849 0.80168764]","[4.07155716e-01 6.17430551e-02 2.23263104e-01 5.17237073e-01
 1.44128778e-01 1.00000000e+00 3.42227093e-01 3.18980009e-01
 5.45945019e-01 7.80989617e-01 1.89860120e-01 3.65782532e-02
 3.22851605e-01 3.29204867e-01 4.18986835e-01 2.18387387e-02
 4.05380425e-01 1.20486544e-01 3.84187061e-01 4.15546810e-01
 8.59547241e-04 8.67118731e-01 1.97807884e-01 1.43184909e-01
 4.84139392e-01 5.04347975e-01 6.98413361e-01 7.72807345e-01
 5.49903302e-01 7.02513875e-01 2.67136107e-01 1.10079020e-01
 1.04193019e-01 2.86838991e-01 3.37090629e-01 7.11613488e-02
 8.34872376e-01 2.59387386e-01 2.08683369e-01 6.69860289e-01]",0.00045635809195504354,7.198284186233603e-05
PokemonUnity_PokemonUnity,13,"[0.23441299 0.179407   0.49239208 0.7438566  0.13948864 0.97606907
 0.52252987 0.17559079 1.         1.         0.38544842 0.30364762
 0.71457534 0.17167672 0.17484724 0.53388919 0.20526039 0.36128755
 0.30399168 0.07225436 0.45779171 0.08737468 0.19877978 0.36370603
 0.0155126  0.09997206 0.27241925 0.87710354 1.         0.97753512
 0.05956068 0.41852467 0.14534093 0.26892108 0.29894342 0.50885616
 0.15990958 0.06908137 0.95874563 0.8468823 ]","[1.67387313e-01 3.11929854e-01 1.33057574e-01 9.52907737e-01
 4.70235763e-01 6.86562094e-01 6.39326109e-01 2.67302143e-01
 9.51480574e-01 7.13308015e-01 1.35580169e-01 2.05967527e-02
 3.81167213e-02 2.43132199e-01 1.55522343e-01 1.52799906e-01
 2.31024653e-02 1.97638099e-01 8.71884914e-02 5.96398650e-02
 3.86337309e-01 8.78931119e-02 3.67395541e-02 3.51582710e-01
 7.07433855e-01 2.35603427e-01 1.00000000e+00 8.12848417e-01
 8.18829658e-01 7.21432913e-01 5.12954478e-01 7.55126425e-02
 7.61007428e-01 3.03943293e-01 5.22379503e-02 2.90973625e-01
 6.97131927e-01 5.74460319e-04 4.37477977e-01 8.75426020e-01]",0.0010754944902867044,0.0003493047540006241
PokemonUnity_PokemonUnity,15,"[0.24340196 0.24552072 0.16755675 0.8173578  0.26263124 0.03238883
 0.77086138 0.01925705 1.         0.74291024 0.09018756 0.17876003
 0.26699156 0.40456115 0.176707   0.91763866 0.03606064 0.07681256
 0.57224414 0.36832496 0.01187276 0.04509938 0.10356767 0.21703895
 0.1735791  0.02267871 0.80384726 0.84090194 0.93985484 0.83042115
 0.07090819 0.26579279 0.38759071 0.04616251 0.32531159 0.84441636
 1.         0.32737368 0.33060414 0.37421778]","[0.39804673 0.33065329 0.36728256 0.7955761  0.27490607 0.64053562
 0.26322825 0.16018239 0.50980132 0.75196348 0.21324903 0.00349286
 0.70423742 0.53972426 0.44093793 0.11097276 0.05878695 0.41361598
 0.32366023 0.29770262 0.50182906 0.82754511 1.         0.12258073
 0.30225118 0.47995725 0.52645297 0.96282536 0.5858949  0.87790659
 0.36565232 0.14738358 0.98977974 0.1294674  0.20205706 0.09786905
 0.68151835 0.09492663 0.25005982 0.63153762]",0.0003501262024896249,2.5461875049698367e-05
PokemonUnity_PokemonUnity,17,"[1.49728473e-01 4.43422331e-02 1.42299987e-02 6.24803564e-01
 9.10061685e-02 4.00422196e-01 3.52835085e-01 1.15105441e-01
 5.79614976e-01 3.60308558e-01 1.22595617e-01 8.49416759e-04
 3.73581796e-02 6.89347188e-01 1.63131060e-01 1.19950880e-01
 1.82218650e-01 1.26918768e-01 6.06198134e-02 2.32478243e-01
 1.90086608e-01 4.03846935e-01 6.70337454e-01 3.70016765e-02
 9.27323685e-02 6.14103025e-02 3.28786681e-01 6.16193834e-01
 7.11536281e-01 4.86303954e-01 4.82454440e-02 1.85284337e-01
 3.07482240e-01 3.76772707e-01 4.46773492e-02 3.17498937e-01
 7.50980696e-01 5.69696127e-02 2.05122078e-01 9.64692680e-01]","[0.2292882  0.0445043  0.19612909 0.70874735 0.01690545 0.65946713
 0.53146385 0.01865021 0.75948467 0.91117084 0.23913215 0.06344167
 0.03743249 0.72705312 0.65584669 0.7596084  0.2535702  0.30763303
 0.13852962 0.10531812 0.33253221 0.65285583 0.69730465 0.37598162
 0.39233338 0.39414299 1.         0.89691854 1.         0.92846731
 0.13709607 0.15624024 0.10312099 0.         0.04547995 0.03694658
 0.57050959 0.01106715 0.03680245 0.0689098 ]",3.174924846393633e-05,3.761152459748926e-05
PokemonUnity_PokemonUnity,19,"[0.08114645 0.21579944 0.04049414 0.6933417  0.24853899 0.58744307
 0.09603922 0.046672   0.52095972 0.86993251 0.93659046 0.16596498
 0.23232024 0.52809078 0.30846402 0.49256392 0.04628054 0.233395
 0.09182045 0.44935937 0.06286691 0.86594427 0.46381277 0.68988259
 0.14188965 0.47023507 1.         0.45053252 0.48969167 0.65326998
 0.11259728 0.25062555 0.75659406 0.73855983 0.20422901 0.05061927
 0.51287606 0.16443238 0.42442208 1.        ]","[0.01289454 0.19342402 0.25618634 0.87500353 0.21829131 0.72099079
 0.44697051 0.11890915 0.81763112 1.         0.33445774 0.07288434
 0.23345363 0.58443742 0.15408742 0.6445279  0.3406765  0.14572049
 0.27211908 0.03047627 0.0833663  1.         0.44512811 0.29281309
 0.41255822 0.00672048 0.75963714 0.98482888 0.36183726 0.64987686
 0.06096398 0.44130759 0.00693877 0.06429312 0.28890851 0.51353553
 0.94179065 0.72141304 0.22487537 0.44017383]",3.172020686166737e-05,1.1349476488399028e-05
PokemonUnity_PokemonUnity,21,"[0.15927309 0.04878138 0.33368952 1.         0.74946284 0.66758997
 0.85083856 0.23657106 0.4212483  0.43777038 0.08123059 0.10549991
 0.13207503 0.40830327 0.35553393 0.03759447 0.14308956 0.05857933
 0.17157585 0.13273766 0.30158343 0.52607947 0.34575991 0.00343822
 0.16721752 0.39391377 0.89174023 0.64083646 0.95373476 0.85648573
 0.27259041 0.16192708 0.85691008 0.47226289 0.12517148 0.55197506
 0.93383759 0.4727283  0.04547858 0.43045025]","[0.15097651 0.23843327 0.12787541 0.4956374  0.18767112 0.77728191
 0.28875813 0.20840798 0.90035693 0.91741785 1.         0.09008368
 0.82025636 0.80322436 0.21306012 0.28004206 0.1362424  0.12827901
 0.03755201 0.15061263 0.         0.59735456 0.18636054 0.25665651
 0.00350419 0.11948244 0.38933871 0.5927377  0.98758317 0.89915254
 0.00176596 0.04789432 0.26763119 0.53247387 0.90605073 0.71244702
 1.         0.66302176 0.19619914 0.69750449]",9.628660253153957e-06,2.5740351851752734e-06
PokemonUnity_PokemonUnity,23,"[0.21543695 0.03679346 0.9491199  1.         0.03435977 0.49687613
 0.33593958 0.30979771 1.         0.61187237 0.03887518 0.04195003
 0.71873539 0.94196768 0.06355418 0.39101675 0.71984486 0.21851694
 0.30715273 0.30190864 0.14384451 1.         0.44972998 0.49275178
 0.11011661 0.01811395 0.70369089 0.79037293 0.42770799 1.
 0.05398819 0.24629203 0.83750523 0.2668772  0.27932401 0.55389818
 0.4065124  0.73656921 0.61909896 0.33251503]","[0.06837101 0.         0.09525035 0.65441785 0.01740604 1.
 0.44179949 0.16484985 0.2330391  0.5085011  0.704655   0.22374599
 0.58674137 0.07179342 0.11831841 0.60229049 0.1132419  0.03954342
 0.05564742 0.02767274 0.06186709 0.62592068 0.58480578 0.16530464
 0.43626148 0.68610051 0.02578052 0.57651472 0.55432408 0.9636967
 0.2027061  0.3766413  0.84461919 0.23505204 0.57792503 0.69407744
 0.88718956 0.40284422 0.01342333 0.61147261]",8.403386555547885e-06,2.8388503151213755e-06
PokemonUnity_PokemonUnity,25,"[0.04095639 0.10696859 0.04076768 0.87422563 0.17034686 0.54330453
 1.         0.45993472 0.90287105 1.         0.09194198 0.09537462
 1.         0.49657581 0.26855333 0.55279141 0.25562996 0.20288089
 0.10195855 0.24735544 0.04801566 0.45976249 0.26896081 0.37704776
 0.28765393 0.2896013  0.30018095 0.27219762 0.48126017 0.64327366
 0.43930543 0.         0.47299831 0.06972576 0.07791441 0.79522124
 0.95507273 0.39922152 0.31990136 0.27864322]","[0.11913662 0.17468188 0.15376853 0.30502154 0.24854839 0.55648683
 0.30320923 0.04598598 0.79768319 0.9939522  0.14346088 0.25256846
 0.62649246 0.93532616 0.31195066 0.87104358 0.23838533 0.17351781
 0.2415443  0.20551611 0.21848371 0.99026638 0.46277359 0.10670563
 1.         0.31169678 0.32033014 0.53919817 0.5906753  0.3441288
 0.15844548 0.09337899 0.93144442 0.69769508 0.19602874 0.79183082
 0.56318301 0.89406404 0.29788553 0.46619161]",1.5449791476358665e-06,8.486864388105672e-11
PokemonUnity_PokemonUnity,27,"[0.22509244 0.         0.03017237 0.44137388 0.1492701  0.31701249
 0.77347104 0.06861734 0.61847521 1.         0.25122555 0.15461691
 0.75992722 0.21192149 0.17065341 0.54016349 0.86463415 0.04156939
 0.56982011 0.04573679 0.05263972 0.53805501 0.20205739 0.30267465
 0.17213967 0.45896268 0.59491888 0.74638474 1.         0.2150105
 0.04705807 0.         0.62442131 0.31602069 0.01533708 0.74431757
 0.64429882 0.40136215 0.121579   1.        ]","[0.07562562 0.03670405 1.         0.44686379 0.03314055 0.42175125
 0.89478984 0.07330644 0.75758183 0.36153713 0.25179501 0.26954769
 0.21479141 0.3716255  0.25139911 0.8227225  0.06060068 0.0535276
 0.14337497 0.01129944 0.19875963 0.71104862 0.26204288 0.02391255
 0.28887075 0.26415731 0.55804184 0.69040899 0.78979253 0.43055928
 0.         0.90294367 0.62297316 0.31551604 0.17594467 0.3751751
 0.64893742 0.61392598 0.01209183 0.78782276]",6.387248481436638e-11,7.917516267090247e-11
PokemonUnity_PokemonUnity,29,"[0.06478259 0.16079033 0.61627878 0.60781958 0.33307075 0.15655173
 0.08981171 0.         0.32955489 1.         0.51734935 0.01128511
 0.47394776 0.00450132 0.05367443 0.09466154 0.33413334 0.04374927
 0.04683922 0.04994925 0.         0.57829151 0.45156252 0.0321519
 0.62792468 0.28674589 0.53540105 0.23362785 0.54624881 0.3025173
 0.29418396 0.03919048 0.26940414 0.18855894 0.         0.52196174
 0.64929823 0.10956556 0.05341279 0.10401155]","[0.16484171 0.12226788 0.06564111 0.55352359 0.22079664 1.
 0.34874899 0.15443493 0.76989333 0.37597316 0.04944274 0.17145878
 0.39474587 0.42504429 0.68130502 0.83052633 0.96286687 0.09383681
 0.11090788 0.01675524 0.06307744 1.         0.57237119 0.65955094
 0.03176044 0.35611424 0.53323818 0.67937289 0.48237218 0.66255137
 0.63071228 0.10457726 0.77445982 1.         0.72913225 0.23452177
 0.40683625 0.58158788 0.06768397 1.        ]",1.5243613161154597e-06,1.7308125207354415e-08
PokemonUnity_PokemonUnity,31,"[0.16046165 0.0882519  0.05303711 0.76212264 0.94632408 0.27788365
 0.94348693 0.0567893  0.50225407 0.90108769 0.15412865 0.14460102
 0.50972264 0.73163414 0.67962288 0.37609028 0.08701547 0.12407461
 0.03017736 0.65760106 0.2201901  1.         0.26691476 0.0217648
 0.49356546 0.19071722 0.26124445 0.2967192  0.52235851 0.5493939
 0.55951417 0.98637194 0.62799912 0.19746817 0.         0.81428911
 1.         0.40018376 0.05999464 0.30164699]","[0.         0.11494738 0.12792631 0.35267672 0.03331357 0.43966656
 0.42288656 1.         0.7738385  0.74620534 0.08852327 0.99083105
 0.67914745 0.98827684 0.09117371 0.2862358  0.23475688 0.13671464
 0.68793061 0.06383846 0.57320996 0.51376616 0.33215729 0.29804059
 0.19520691 0.58678895 0.43749174 0.42214489 0.22516045 0.53153236
 0.13881361 0.49573569 0.37497868 0.29953115 0.252468   0.40512027
 0.34554409 0.28039406 0.         0.43270105]",1.596785982498706e-11,7.469198738824812e-11
PokemonUnity_PokemonUnity,33,"[0.57124335 0.06048656 0.         0.73027205 1.         0.8542973
 0.61570634 0.39807733 0.99005148 0.44608956 0.33070627 0.70098317
 0.85683188 0.19245574 0.15940721 0.25395811 0.         0.90775174
 0.04661517 0.19460449 0.17213364 0.42019387 0.7831049  0.194004
 0.71201474 1.         0.44647307 1.         0.78982449 0.26171106
 0.18312715 0.27835672 1.         0.32015882 0.32418711 0.51109864
 1.         0.91983413 0.         0.33219182]","[0.43107402 0.32984181 1.         0.24748039 0.         0.25776501
 1.         0.33916039 1.         0.51315346 0.35225278 1.
 0.70519755 0.97687389 0.         0.74123144 0.77942398 0.14781214
 0.1007447  0.14776485 0.14326727 0.22065006 0.78711858 0.14237353
 0.34701977 0.80436759 0.63040708 0.53633451 0.82963903 0.42410276
 0.302354   0.84424618 0.55644576 1.         0.49856717 0.30805834
 0.77106697 0.47128094 0.34000322 0.50443519]",7.096787867426484e-12,2.4204858754867642e-12
PokemonUnity_PokemonUnity,35,"[0.88159698 0.10408701 0.         0.89105034 1.         0.38695468
 1.         1.         1.         0.26577966 0.24464557 1.
 0.81860522 0.27585403 0.35918048 0.68113079 1.         0.71881435
 0.         0.0241345  1.         0.27530806 0.53580187 0.40929559
 0.780575   1.         0.48811716 0.70099633 1.         1.
 0.         0.40191919 0.57754352 0.32497484 0.15371037 0.29730617
 0.28740916 0.53998792 0.79463965 0.40804845]","[0.361946   0.61711451 0.04887497 0.58554946 0.09422042 0.79783355
 0.53402759 0.36898731 1.         0.81263167 1.         0.
 0.40373988 0.44527158 0.05752584 0.22402494 0.29518061 0.
 0.         0.04606574 0.03094877 0.24979509 1.         0.28860963
 0.52554031 0.70997529 0.10887115 0.46746794 0.57627354 1.
 0.52319934 0.25520636 0.41810297 0.42008127 0.10759941 0.53164194
 0.62891487 0.19703486 0.08968221 1.        ]",1.7741872866450145e-12,6.051185857884594e-13
PokemonUnity_PokemonUnity,37,"[0.71557833 0.20661059 0.05678274 0.44883992 0.         0.27326638
 0.99808883 0.87854667 0.48092964 0.52200971 0.33478206 0.85857375
 0.18047728 0.61323563 0.15022205 0.77747859 0.69606717 1.
 0.54212373 0.         0.1796355  0.43035139 0.57994254 0.4003387
 0.75516012 0.17910118 0.4570559  0.11223767 0.63911087 0.41712294
 0.06777242 0.25085305 0.16409641 0.44428189 0.42694178 0.44783208
 0.23620351 0.43853134 0.80086099 0.6079629 ]","[0.11056954 0.70075259 0.         0.55352148 0.         0.68219878
 0.24684339 0.56444616 0.92701197 1.         1.         0.39243021
 0.75291686 1.         0.67073579 0.08186875 0.27196661 0.41974774
 0.81979242 0.         0.         0.55989177 0.52358865 0.4717389
 0.7765765  0.99548522 0.10353897 0.11804454 0.02604239 0.02549585
 0.45882963 0.47053354 1.         0.45967109 0.20809973 1.
 0.60070403 0.68215224 0.0426139  0.44806984]",0.0,0.0
PokemonUnity_PokemonUnity,39,"[0.69728815 0.07013483 0.21577703 0.54817316 0.92494857 0.51888016
 0.71447663 0.72107466 0.96027145 0.1312522  0.5326117  0.84849615
 0.36472866 0.34953586 0.24191871 0.83853666 0.95428212 0.99553434
 0.09087244 0.12406766 0.10313923 0.60756766 0.70757172 0.30805297
 0.90614845 0.79547298 0.60380386 0.63751034 0.64957938 0.57071711
 0.10274893 0.30283345 0.7519221  0.12569013 0.11037005 0.45200283
 0.33151448 0.85088234 0.90741863 0.21901228]","[0.74239089 0.8026046  0.15299974 0.30187867 0.07726798 0.83874225
 0.28121676 0.24024684 0.95919174 0.97828283 0.84297715 0.92377185
 0.43643136 0.41106045 0.09851163 0.16773843 0.34667343 0.25394514
 0.65667969 0.13520023 0.24290164 0.5728478  0.68927163 0.43114727
 0.71510605 0.67263384 0.27578515 0.23371238 0.17797592 0.9257074
 0.6262601  0.82450559 0.82706681 0.46610781 0.09658217 0.98954643
 0.67803647 0.74665701 0.1790249  0.60053514]",0.0,0.0
rocksdanister_lively,1,"[0.52800623 0.59476405 0.04692871 0.28065094 0.07308993 0.42589999
 0.31402455 0.08185388 0.77576482 0.42484659 0.55364536 0.08735211
 0.6325109  0.13142027 0.51907179 0.33059103 0.52983707 0.02521746
 0.30340145 0.1391896  0.05759999 0.07169749 0.92235093 0.56724572
 0.0122909  0.62590207 0.44794491 0.83522624 0.06364307 0.99437925
 0.34650549 0.49609379 0.04836388 0.14752207 0.61019448 0.5114373
 0.28556448 0.70959571 0.79543295 0.24923259]","[0.6358623  0.40555862 0.69208257 0.09047471 0.3869857  0.95869997
 0.05419291 0.2973547  0.13341972 0.56757799 0.9931235  0.29541154
 0.90744198 0.92599338 0.5598385  0.3731493  0.09947431 0.614287
 0.15515198 0.48938706 0.35863462 0.22478885 0.90814179 0.49244886
 0.13764648 0.08289748 0.88059327 0.29601967 0.40430691 0.99702279
 0.66141315 0.89005737 0.0225987  0.34500308 0.94476044 0.93976146
 0.3506282  0.8569404  0.70724078 0.76726728]",0.22100548415621854,0.14498658221781785
rocksdanister_lively,3,"[0.22736423 0.59131982 0.64688088 0.23788943 0.42511085 0.76993617
 0.59139181 0.62723989 0.7569495  1.         0.04421448 0.37819242
 0.21269442 0.55083567 0.19119535 0.79469387 0.412832   0.33677763
 0.13522621 0.81915333 0.64219133 0.32867532 0.60101946 0.52909014
 0.31941524 0.37498715 0.19128621 0.67381207 1.         0.82067662
 0.36718434 0.81198762 0.20214635 0.35976482 0.26915087 0.03735029
 0.40658991 0.28251157 0.2732377  0.00948427]","[0.2624045  0.23605668 0.47434442 0.15313027 0.70786224 0.16125098
 0.53435945 0.2757179  0.75506033 1.         0.07963234 0.37596646
 0.33866049 0.43249105 0.61301185 0.         0.36717443 0.26722747
 0.23972451 0.10910694 0.80529564 0.07967413 0.77720935 0.22675419
 0.43551577 0.49799396 0.10240221 0.2701626  0.94834742 1.
 0.81699099 0.46178412 0.05820215 0.75372111 0.31690837 0.23161619
 0.53088866 0.44198376 0.30266427 0.81416544]",0.04451750006546675,0.017914649599520258
rocksdanister_lively,5,"[1.24584217e-03 7.38460356e-01 4.65597909e-01 3.71003622e-01
 9.47640970e-01 9.08155631e-01 8.29050818e-01 8.76303750e-03
 1.00000000e+00 1.00000000e+00 9.76947097e-02 1.40970983e-01
 3.93071180e-01 0.00000000e+00 1.67314664e-01 2.37911508e-03
 3.86451483e-01 2.26456894e-01 2.00233839e-01 1.67898643e-01
 2.44445982e-02 7.33105226e-04 0.00000000e+00 3.94401609e-01
 2.83430243e-01 1.45633456e-01 1.85501879e-01 6.61183869e-01
 1.00000000e+00 1.00000000e+00 6.30848434e-01 4.06646740e-01
 3.01735003e-01 1.72837826e-01 7.83001498e-01 2.61269966e-01
 2.33451037e-01 9.72718017e-01 5.11753394e-01 3.18376233e-01]","[0.13118983 0.15482666 0.13009117 0.17110384 0.89795071 1.
 0.37011386 0.03069624 0.95597366 1.         0.71584245 0.04411872
 0.34788925 0.64420172 0.18357851 0.07687281 0.21691352 0.29570597
 0.20358155 0.62006758 0.04478518 1.         0.50610252 0.16277432
 0.31529405 0.         0.5128327  0.00154083 0.26286874 1.
 0.26944208 0.68204305 0.46497418 0.68221469 0.46707089 0.08157741
 0.27019794 0.361528   0.64192202 0.21173577]",0.01834852626541891,0.019336410510855745
rocksdanister_lively,7,"[9.19717742e-02 6.85865821e-02 3.24739741e-02 1.80307897e-02
 3.06321938e-02 8.75900203e-02 6.54910847e-04 5.82896681e-01
 7.28009489e-01 6.80011617e-01 4.66095851e-01 2.71522151e-01
 5.24138891e-01 1.68139744e-01 4.10868414e-02 1.05338788e-01
 1.32077055e-01 3.42887665e-01 5.54553951e-01 4.73026420e-01
 3.98750670e-02 0.00000000e+00 7.67736304e-01 5.21374087e-01
 5.14710898e-01 4.71846262e-01 1.90934439e-01 2.76341803e-01
 1.00000000e+00 9.52297332e-01 7.85052178e-02 4.27509721e-02
 2.57349138e-01 2.05293780e-02 3.17194248e-01 9.00656085e-01
 6.10344770e-01 1.00000000e+00 2.23626234e-01 4.21659707e-01]","[0.35446011 0.14052934 0.0645938  0.04024457 0.29327129 0.87154722
 0.51606772 0.35023806 0.8863039  0.8613433  0.21542954 0.34473615
 0.14517774 0.03757971 0.37884885 0.20786239 0.14279837 0.04287471
 0.52877821 0.25617718 0.53853535 0.02877203 0.31303972 0.62525811
 0.11389683 0.35848202 0.17800473 0.71209334 0.73951615 0.96190386
 0.43994346 0.5566768  0.08342112 0.38221105 0.47492098 0.86237427
 0.62975706 0.01918198 0.37193567 0.29201182]",0.011056661568986593,0.00438587333095003
rocksdanister_lively,9,"[0.20987729 0.05644082 0.         0.07628789 0.37267221 0.8822514
 0.13715374 0.14119643 0.4458339  0.61321631 0.08415571 0.1117921
 0.36098171 0.08165858 0.04528556 1.         0.20636911 0.10652781
 0.3391764  0.13874162 0.38843998 0.13511956 0.32621043 0.29206734
 0.20102298 0.28817924 0.03426992 0.3324353  0.45520701 1.
 0.23579246 0.34756412 0.11605556 0.42883194 0.22058388 0.88189838
 0.1209535  0.86512486 0.36997556 0.1355097 ]","[0.44240834 0.16501233 0.65055972 0.1997196  0.27196363 0.99385167
 0.34164368 0.02468162 1.         0.95344455 0.62691953 0.26407371
 0.22212253 0.17423915 0.30883439 0.43823563 0.21135515 0.18946633
 0.1670583  0.27207031 0.45638576 0.31871287 0.76495443 0.0713181
 0.06830702 0.11540419 0.38500257 1.         0.90486542 0.80197554
 0.70198675 0.51769601 0.066587   0.23361696 0.49706525 0.88870235
 0.16583643 0.84520323 0.34025149 0.73780374]",0.008114646793691322,0.0026152585008913814
